name,age,city,salary
Mekhala Rege,38.0,Mumbai,
,23.0,Delhi,
Banjeet Borah,42.0,Delhi,
,59.0,,53680.0
,27.0,Delhi,24453.0
,22.0,Delhi,77807.0
,42.0,,20510.0
Vedika Kanda,48.0,,
Oni Walla,20.0,Mumbai,22039.0
Bhavna Palla,64.0,,24989.0
Sai Suri,,Mumbai,
,20.0,,65818.0
Reyansh Morar,32.0,,38340.0
Yadavi Wason,51.0,Mumbai,94334.0
Balhaar Chakrabarti,30.0,,47673.0
Riya Rastogi,52.0,Delhi,
Tanish Bassi,58.0,Delhi,
Yashvi Merchant,22.0,,94213.0
,68.0,,
Zehaan Deo,38.0,,52856.0
Ekantika Pau,46.0,Mumbai,
Jatin Peri,30.0,Mumbai,
,18.0,Delhi,
Nisha Char,43.0,,88648.0
Arin Kunda,56.0,,
Anthony Varma,63.0,Mumbai,
Jasmit Khosla,32.0,Delhi,21830.0
,59.0,Mumbai,20172.0
Zaid Nagarajan,39.0,Mumbai,
Anusha Lad,53.0,Delhi,50505.0
Netra Modi,67.0,,68495.0
Pranit Narasimhan,,Delhi,
Abdul Kala,22.0,Mumbai,
Imaran Rau,30.0,Delhi,51402.0
Tanish Nagarajan,31.0,Mumbai,
Kashvi Sane,48.0,Mumbai,
Indali Sahni,35.0,,
Ekanta Soman,45.0,Mumbai,59059.0
Ishaan Sawhney,44.0,,71802.0
Nathan Taneja,59.0,Delhi,50898.0
Triveni Grewal,24.0,Delhi,39347.0
Nachiket Karan,49.0,,
Isha Trivedi,59.0,Mumbai,32019.0
Fiyaz Lala,56.0,,54685.0
Lajita Sanghvi,38.0,Mumbai,47579.0
Sneha Bandi,46.0,,
Jasmit Mittal,22.0,,71253.0
Falan Kale,60.0,Delhi,86029.0
Jagrati Gill,28.0,Delhi,
Neha Patla,,Mumbai,49166.0
Patrick Pau,58.0,Mumbai,33818.0
Tamanna Ganguly,59.0,,91628.0
Zaid Goel,69.0,Delhi,43642.0
Advik Kohli,26.0,,
Samuel Dubey,50.0,Delhi,32680.0
Xiti Maharaj,69.0,Mumbai,
Dayamai Salvi,46.0,Mumbai,74777.0
Vivaan Luthra,59.0,Mumbai,75543.0
Ekavir Kuruvilla,56.0,,
Harita Raj,63.0,Delhi,
Fiyaz Handa,62.0,Mumbai,92134.0
Zinal Mukhopadhyay,53.0,,
Arya Patil,41.0,Mumbai,74730.0
Aarush Mammen,22.0,,83073.0
Vanya Mishra,60.0,,
,23.0,Delhi,69098.0
Arjun Sachar,39.0,Delhi,
Tamanna Karnik,32.0,Mumbai,34712.0
Eta Rao,18.0,Delhi,93647.0
Upadhriti Bajwa,64.0,,64994.0
Naveen Mittal,28.0,Mumbai,89869.0
Radhika Gour,36.0,Delhi,83665.0
Zarna Nagarajan,65.0,Delhi,
Nachiket Thaker,59.0,,70808.0
Suhani Lall,58.0,Mumbai,
,37.0,Mumbai,63236.0
,36.0,,
Nidra Borah,,,30032.0
Gaurav Bakshi,25.0,,
Samarth Kala,44.0,Delhi,68071.0
Mahika Ramachandran,18.0,Delhi,
,43.0,Delhi,
Indira Panchal,61.0,Mumbai,
Chaitanya Kapoor,47.0,,37878.0
Mekhala Sibal,45.0,,39250.0
Pranit Shetty,38.0,Mumbai,
Laksh Pillay,44.0,,62464.0
Prisha Walla,37.0,,
,61.0,Delhi,92775.0
Wishi Madan,45.0,Mumbai,55426.0
Aashi Pai,50.0,,
Elijah Tella,53.0,Mumbai,
Nachiket Palla,60.0,Delhi,43235.0
Harrison Dhar,63.0,Mumbai,45329.0
Ayaan Bhalla,53.0,Mumbai,
Balhaar Narain,53.0,,
Gagan Dube,,,23514.0
Kritika Mitter,56.0,,
Lohit Subramanian,21.0,Delhi,43013.0
Wazir Kapur,62.0,Mumbai,49346.0
Qushi Pingle,50.0,Delhi,43437.0
Amaira Dewan,21.0,Mumbai,25767.0
Teerth Sha,35.0,Mumbai,
Ekanta Bala,49.0,Delhi,50157.0
,63.0,,45075.0
Netra Toor,60.0,Delhi,
Avni Mani,54.0,,
Bina Pai,,,23982.0
Januja Nair,25.0,Delhi,83960.0
Radhika Misra,41.0,,38689.0
Chanchal Choudhury,41.0,Delhi,83671.0
Garima Deo,47.0,Mumbai,
Dominic Goswami,50.0,,
Yahvi Dhillon,30.0,Mumbai,
Saanvi Grover,49.0,,23350.0
Atharv Balay,50.0,,
Zehaan Korpal,64.0,,64434.0
Eesha Cheema,,,59484.0
Sai Kunda,49.0,,90400.0
Mugdha Kashyap,,Mumbai,86345.0
Devika Rajagopalan,37.0,,
Tripti Barad,20.0,Delhi,
Zansi Chand,59.0,,
Ekiya Mani,54.0,Mumbai,48509.0
Tamanna Dugar,29.0,Mumbai,47322.0
Vritti Malhotra,20.0,Delhi,
,25.0,Delhi,
Charles Radhakrishnan,64.0,,
Waida Mani,61.0,Delhi,
Fitan Dani,46.0,Mumbai,70075.0
Upkaar Tara,33.0,Mumbai,92216.0
Gopal Dube,26.0,Mumbai,
Yagnesh Dhillon,48.0,Mumbai,85966.0
Yutika Sane,51.0,,68372.0
Jeevika Vala,29.0,Delhi,30175.0
Balvan Sethi,37.0,Mumbai,
Lipika Kumar,46.0,,56515.0
Lila Sura,25.0,,56235.0
Logan Sandal,45.0,Delhi,
Yug Ravi,53.0,,61800.0
Timothy Sen,47.0,Mumbai,58576.0
Nitesh Sundaram,23.0,Delhi,
Samuel Choudhary,69.0,Delhi,45245.0
Umang Sur,58.0,,
Jeet Anand,23.0,Delhi,80581.0
Ayushman Rastogi,61.0,,
Priya Bal,59.0,Mumbai,
Samesh Naidu,34.0,Mumbai,
Geetika Ghosh,69.0,Mumbai,
Ekansh Char,58.0,Mumbai,
Yatin Raghavan,39.0,,
Faras Joshi,45.0,,
Vanya Kapoor,68.0,Delhi,
Zansi Bail,42.0,Mumbai,
Shravya Natarajan,60.0,Delhi,49345.0
Rachita Tripathi,,Delhi,
Yamini Sathe,53.0,Mumbai,31276.0
Dalaja Sethi,25.0,,97021.0
Frederick Gopal,29.0,Delhi,
Falguni Chawla,22.0,,
Rishi Vig,21.0,Mumbai,26837.0
Bina Upadhyay,32.0,,
Qasim Desai,52.0,Delhi,43054.0
Tarak Kota,39.0,,79078.0
Lipika Borra,65.0,Delhi,28670.0
Reyansh Kalita,32.0,Mumbai,
Ganga Basu,43.0,Mumbai,
Ojas Koshy,,Mumbai,34912.0
Joshua Pall,53.0,Delhi,78867.0
Arjun Shetty,30.0,Delhi,
Saksham Pandey,42.0,Mumbai,31098.0
Aradhana Tara,50.0,Mumbai,95967.0
Osha Kamdar,18.0,Mumbai,84043.0
Girish Deshmukh,19.0,Mumbai,
Zashil Chadha,33.0,Mumbai,57472.0
Pavani Grover,44.0,Mumbai,56738.0
Isaac Batra,22.0,Mumbai,87652.0
Victor Ganesan,62.0,Delhi,41590.0
Anirudh Dhar,70.0,Delhi,
Fitan Dara,,,
Damini Gill,56.0,Mumbai,29960.0
,,,57629.0
Ekavir Patel,53.0,Delhi,
Urvi Wadhwa,46.0,Mumbai,75676.0
Abdul Char,53.0,Mumbai,48474.0
Jonathan Seshadri,20.0,Mumbai,33857.0
,47.0,Delhi,
Ekta Ranganathan,59.0,,44250.0
Charles Ratta,54.0,Mumbai,
,41.0,,90658.0
Fitan Hayre,33.0,,
Ikshita Dube,53.0,Mumbai,98060.0
Mugdha Divan,24.0,,85098.0
Chakradhar Bath,38.0,,93908.0
Triveni Gokhale,18.0,Delhi,
Rachana Madan,61.0,Delhi,68502.0
,67.0,,
Jasmit Deo,19.0,Delhi,
Upma Raja,24.0,,
,36.0,Delhi,42270.0
Onkar Ravel,20.0,Delhi,85443.0
Aarnav Ram,52.0,Delhi,97069.0
Dayamai Parmar,25.0,Delhi,77615.0
Oliver Manda,18.0,Delhi,60139.0
Mitesh Bal,21.0,,
Hema Hari,31.0,Mumbai,
Meghana Dar,,,
Rachit Ramanathan,23.0,,36000.0
Alka Aurora,41.0,Mumbai,
Sara Nagar,25.0,,60037.0
Maanas Setty,27.0,,
Aarna Ramesh,32.0,Mumbai,67867.0
Sarthak Narayan,64.0,Mumbai,61417.0
Aarush Sekhon,56.0,,27773.0
,35.0,Mumbai,
Pushti Murty,31.0,Mumbai,
Bhavika Contractor,42.0,Mumbai,25607.0
Diya Sanghvi,31.0,,97331.0
Yashvi Bhatt,,,
Udarsh Ramesh,,Mumbai,72940.0
Simon Sandal,36.0,Delhi,94511.0
Neha Basak,53.0,Mumbai,
Bhavini Balasubramanian,52.0,,
Fitan Batra,21.0,Delhi,
Ekiya Nagi,51.0,,
Tejas Raja,36.0,Delhi,
Bakhshi Ray,19.0,Mumbai,72440.0
Gaurang Arya,27.0,,
Wyatt Venkatesh,40.0,,27507.0
Zaid Ramachandran,59.0,Delhi,
Jasmit Kar,59.0,Mumbai,30377.0
Yashawini Sathe,64.0,Delhi,23096.0
Chandran Brar,33.0,Mumbai,70173.0
Manan Madan,65.0,,
Pallavi Rai,33.0,,
Ikshita Acharya,50.0,Delhi,
Nilima Pall,40.0,Mumbai,
Kavya Patla,24.0,,
,22.0,Delhi,50174.0
,24.0,,
Simon Kota,40.0,Delhi,
Dev Bava,54.0,Mumbai,
Adya Kumer,,Delhi,47160.0
Lopa Khurana,,Mumbai,30225.0
Wakeeta Koshy,28.0,,
,70.0,,
Vedant Sibal,,Mumbai,
Bhavani Thaker,55.0,,37183.0
,36.0,,
Veer Parmar,,Delhi,26268.0
Orinder Sankaran,55.0,Mumbai,95349.0
Dayita Narasimhan,,,
Varsha Kalita,53.0,,
Aradhana Kothari,52.0,Delhi,99606.0
Gauri Ravi,19.0,Mumbai,25719.0
Ayush Bail,46.0,Delhi,40927.0
Shivansh Dhawan,40.0,Delhi,99328.0
Manya Borde,70.0,,26672.0
,68.0,Mumbai,
Jasmit Kala,29.0,,90142.0
Pratyush Ramachandran,25.0,Mumbai,28707.0
Champak Ranganathan,51.0,,72309.0
,,,95109.0
Ekiya Rege,67.0,Mumbai,
Aadhya Chatterjee,29.0,Mumbai,
Yadavi Kale,70.0,Delhi,83899.0
Isaiah Tailor,53.0,Delhi,
Vidhi Agrawal,48.0,Delhi,42622.0
Qadim Arya,24.0,Mumbai,55494.0
Gaurika Prabhakar,51.0,,
Caleb More,,Mumbai,
Hemangini Kakar,31.0,Delhi,24269.0
Wakeeta Shetty,48.0,Delhi,82873.0
Upadhriti Verma,42.0,Delhi,56110.0
Aarnav Doshi,,Delhi,
Gunbir Dixit,69.0,,
Abeer Ghose,,,73017.0
Charita Palla,46.0,Delhi,
Meghana Walla,,Mumbai,
Niharika Sharma,60.0,Delhi,51772.0
Ikbal Rau,24.0,Delhi,87670.0
Tanish Ahuja,61.0,Delhi,58983.0
Lila Bora,41.0,,73322.0
Nidra Thaker,69.0,Mumbai,31406.0
,61.0,,37551.0
Shaurya Saha,18.0,Delhi,
Baljiwan Buch,31.0,Delhi,
Abhimanyu Iyengar,67.0,Delhi,
Aadi Atwal,39.0,Mumbai,86891.0
Andrew Lalla,66.0,,76830.0
Yutika Dave,63.0,,99181.0
Thomas Shroff,68.0,Mumbai,
Andrew Dhar,27.0,,
David Thakur,29.0,Delhi,
Abhimanyu Dhar,58.0,Mumbai,81208.0
Damyanti Prabhu,65.0,Mumbai,
Leela Sarma,35.0,Mumbai,
Yashasvi Sha,41.0,Delhi,54291.0
Lajita Karan,24.0,,
Nidra Sethi,49.0,,25052.0
Azad Chahal,50.0,Delhi,36061.0
Azad Buch,27.0,Delhi,
,,Mumbai,87812.0
Tanmayi Rajan,31.0,Mumbai,83952.0
Vasana Gill,,,
Yashasvi Nigam,56.0,Mumbai,
Aarna Bhandari,62.0,Mumbai,96168.0
Garima Sengupta,29.0,Mumbai,
Chandani Choudhry,47.0,Mumbai,43355.0
Dalbir Kapoor,39.0,,87288.0
,,Delhi,
Vivaan Soni,30.0,,36597.0
Shaurya Yohannan,,Delhi,
Pratyush Krish,68.0,Mumbai,
Gunbir Patil,28.0,Mumbai,22296.0
Nathaniel Madan,36.0,Mumbai,
,31.0,,90948.0
Pooja Mody,69.0,Mumbai,87618.0
Bhavika Chana,53.0,Delhi,53028.0
Finn Mane,64.0,,82199.0
,,,51931.0
Siddharth Dhar,34.0,,29207.0
,69.0,Delhi,37232.0
Darsh Toor,48.0,Delhi,30644.0
Damyanti Kant,70.0,,23958.0
Jacob Nayar,27.0,,96928.0
Meghana Rastogi,46.0,Delhi,
Neel Zachariah,53.0,,31873.0
Sai Choudhury,42.0,,54462.0
Widisha Sule,41.0,Mumbai,77897.0
Falan Apte,43.0,Delhi,
,59.0,Delhi,61817.0
Chatresh Bajaj,39.0,Delhi,
Gabriel Ravi,,,70518.0
,49.0,Delhi,
Pratyush Deep,51.0,Mumbai,84565.0
Hitesh Bawa,59.0,Mumbai,91558.0
Vedika Sachdev,48.0,Mumbai,87397.0
Jason Gupta,48.0,,45031.0
Vedhika Kapoor,38.0,Mumbai,
,43.0,Delhi,
Yashica Wadhwa,39.0,Mumbai,23599.0
Ojas Mangat,28.0,Delhi,
,30.0,Mumbai,
Yashasvi Rajan,24.0,Mumbai,
Abeer Badal,27.0,,
Ojasvi Nagar,38.0,Mumbai,43552.0
Vansha Pillai,19.0,,84659.0
Urmi Sood,,,
,57.0,Mumbai,
Saumya Borah,19.0,Mumbai,
Xavier Raman,41.0,Delhi,56170.0
Kavya Bhat,,,
Rudra Koshy,63.0,Mumbai,
Udant Khalsa,61.0,Delhi,
Tanmayi Badami,35.0,Delhi,
Sanaya Tandon,29.0,,
Vihaan Bassi,26.0,,
Jatin Kapur,36.0,Delhi,54347.0
Omaja Khurana,19.0,Mumbai,
Ishita Bhandari,41.0,Delhi,30420.0
Nandini Sidhu,25.0,,21711.0
Xalak Guha,65.0,Mumbai,91671.0
Qarin Varty,55.0,,23847.0
Nathan Ray,23.0,Delhi,
Jagrati Kant,23.0,Mumbai,
Onveer Varghese,67.0,,89422.0
Avni Garde,,,26827.0
Pranit Bhat,59.0,,
Kabir Barad,49.0,Delhi,
Kashish Kalita,68.0,Mumbai,
Leela Sant,67.0,,
Lila Bose,46.0,Mumbai,24673.0
,36.0,Mumbai,
Chanakya Lanka,27.0,Mumbai,57148.0
Farhan Srinivasan,61.0,,
Urmi Thaker,63.0,Delhi,
Nilima Baria,58.0,,
Harsh Dhar,37.0,,
Ikshita Sridhar,45.0,Delhi,
Vihaan Nayar,64.0,Mumbai,37374.0
Wahab Sha,42.0,,72252.0
Yachana Mammen,26.0,,
Aarnav Kamdar,,Delhi,
Theodore Boase,47.0,,36445.0
Ryan Dutta,31.0,,82748.0
Maya Gulati,57.0,Mumbai,66279.0
Bahadurjit Mandal,28.0,,98446.0
Faras Chaudhuri,30.0,Delhi,
Wridesh Banik,45.0,Delhi,64187.0
Yashoda Tank,37.0,,43970.0
Azad Krishnan,41.0,Delhi,54058.0
Riya Khatri,48.0,Delhi,
Harini Tailor,24.0,,45346.0
Qasim Prasad,39.0,,
Udant Wable,35.0,Mumbai,54063.0
Ria Nadkarni,46.0,,52403.0
Zayan Nagi,28.0,Delhi,
Neel Ganesan,57.0,Delhi,39468.0
Joshua Raghavan,28.0,Mumbai,
Hemangini Bali,24.0,Delhi,
Varsha Mammen,40.0,Delhi,
Om Behl,34.0,Delhi,33818.0
Vivaan Sastry,28.0,Mumbai,
Kashish Natarajan,28.0,,96705.0
,22.0,Mumbai,90729.0
Zansi Atwal,52.0,Delhi,26955.0
Vanya Kumar,,Delhi,89682.0
Devika Mahajan,44.0,Mumbai,41551.0
Rudra Sandhu,47.0,Mumbai,
Pranit Kata,48.0,,
Pahal Varughese,40.0,Delhi,53988.0
Tarak Sant,18.0,Delhi,25357.0
Eta Karnik,30.0,Delhi,88519.0
Ladli Minhas,37.0,,
Jalsa Purohit,27.0,,
Triveni Narain,49.0,Delhi,
Hardik Chaudhuri,29.0,Mumbai,88077.0
Zarna Bora,37.0,,
Yoshita Rajagopal,32.0,,28845.0
Indrajit Murthy,,Delhi,
Ekavir Pau,,,67884.0
Ansh Din,40.0,Delhi,
Onveer Lad,45.0,Mumbai,92316.0
,19.0,Mumbai,
Kevin Manda,20.0,,72496.0
Damini Srinivasan,42.0,Mumbai,80117.0
Madhav Sharma,39.0,Delhi,59172.0
Forum Naidu,53.0,,
Alexander Kaur,55.0,Mumbai,93537.0
Yahvi Dutt,59.0,Delhi,64607.0
Bhavya Ben,42.0,Delhi,73395.0
Zaitra Seshadri,64.0,,
Zayan Dutta,50.0,Mumbai,
,51.0,Mumbai,43691.0
Anthony Madan,29.0,Mumbai,65619.0
Jackson Sekhon,69.0,,47418.0
Vidhi Nagar,18.0,Mumbai,68776.0
Saumya Nanda,62.0,Delhi,
Michael Saxena,41.0,,
,46.0,Delhi,
Arunima Modi,68.0,Delhi,
Praneel Chand,68.0,Mumbai,
,40.0,Delhi,
Qasim Chaudhry,29.0,Mumbai,
,23.0,Delhi,
Jack Rama,,,
Faraj Sodhi,38.0,Mumbai,
Christopher Tailor,56.0,Delhi,75663.0
Praneel Prasad,63.0,Mumbai,30954.0
Harrison Sanghvi,56.0,Delhi,
Anika Kapur,43.0,,77369.0
,42.0,Delhi,21564.0
Harsh Kannan,,,62445.0
Pratyush Randhawa,25.0,Mumbai,26832.0
Aarna Garg,54.0,Delhi,60111.0
Rohan Suresh,62.0,Delhi,44806.0
Forum Kannan,56.0,Delhi,47273.0
Alka Dhillon,,,
Lavanya Menon,70.0,Mumbai,
Unni Gill,53.0,Delhi,
Yadavi Hayre,19.0,Delhi,20546.0
Keya Patel,66.0,Mumbai,
Ekaja Doshi,44.0,,39840.0
Yoshita Mittal,,Delhi,
Upadhriti Mall,48.0,Mumbai,90777.0
Upma Bera,,Mumbai,32448.0
Onkar Wadhwa,30.0,Delhi,
Charan Bahri,26.0,Mumbai,
Mitali Sane,54.0,Mumbai,95744.0
Januja Rana,44.0,Mumbai,
Rayaan Nayak,52.0,Delhi,
Chandran Desai,,Delhi,92464.0
,56.0,Delhi,
Avi Anne,66.0,Delhi,47423.0
Ranveer Mahajan,41.0,,
Ansh Kota,47.0,,95365.0
Unni Bali,56.0,,
Bishakha Rajagopalan,20.0,Delhi,
Nicholas Kibe,49.0,Delhi,33163.0
Zaid Desai,57.0,,40044.0
,64.0,Delhi,
,27.0,,29438.0
Darsh Lall,62.0,Delhi,52067.0
Kritika Sandal,60.0,Mumbai,61317.0
Omaja Arya,,Mumbai,
Fariq Sandhu,52.0,Mumbai,23997.0
Arya Bahl,23.0,Mumbai,
Bimala Chokshi,33.0,,
Balendra More,42.0,Delhi,53869.0
Hiral Pandit,41.0,Mumbai,29763.0
Nisha Mittal,19.0,Delhi,23236.0
Lakshit Padmanabhan,20.0,Mumbai,
Laban Deep,34.0,Delhi,74283.0
Wriddhish Tata,34.0,Mumbai,25026.0
Chameli Khatri,30.0,,
Vidhi Nazareth,18.0,Delhi,
Frado Singhal,52.0,Mumbai,
Fariq Patil,37.0,,
Omkaar Maharaj,32.0,Delhi,
Neel Korpal,49.0,,30742.0
Siddharth Goel,29.0,Delhi,90991.0
William Sood,30.0,,80799.0
Noah Ranganathan,,,29032.0
Warjas Bakshi,45.0,Mumbai,
Chanchal Kala,42.0,Mumbai,30580.0
Vamakshi Kar,19.0,,
,55.0,Delhi,56234.0
Vinaya Aurora,37.0,Mumbai,61272.0
Hardik Raman,40.0,Mumbai,43797.0
,39.0,,82625.0
Girish Chahal,46.0,,
Pahal Atwal,64.0,,
Yash Acharya,31.0,Mumbai,
Manbir Ramakrishnan,37.0,Delhi,
Idika Uppal,65.0,Delhi,22234.0
Balvan Sachar,58.0,,
Chasmum Borde,32.0,Mumbai,36468.0
Gautam Manda,25.0,,
Unnati Desai,64.0,Delhi,76892.0
,31.0,Mumbai,
Teerth Shan,,,
Janani Hans,35.0,Delhi,73127.0
Tanmayi Venkataraman,32.0,Delhi,77183.0
Damyanti Apte,26.0,Delhi,73819.0
Barkha Dhawan,27.0,,43908.0
Samar Choudhary,69.0,Delhi,66835.0
Abha Raman,31.0,,
Nikita Tella,67.0,Delhi,
Isaiah Pillai,22.0,Mumbai,49712.0
,54.0,Delhi,80641.0
Aryan Nagarajan,19.0,Mumbai,23853.0
Caleb Mahajan,18.0,,35432.0
Hemang Bajwa,70.0,Mumbai,78709.0
Aryan Kala,21.0,Mumbai,48108.0
Vinaya Chawla,,Delhi,
Ojas Saha,,,69218.0
,63.0,Mumbai,64828.0
Yatin Batra,,Mumbai,
Abha Thakkar,18.0,Mumbai,71336.0
Kashvi Sampath,46.0,,
Zaid Thakur,70.0,Delhi,
,70.0,Delhi,29328.0
Chaitanya Samra,55.0,Delhi,
Idika Venkatesh,61.0,Mumbai,
Ridhi Rana,54.0,Mumbai,76543.0
Adya Dhawan,47.0,Delhi,
Tripti Parikh,68.0,Delhi,56268.0
Ryan Gera,43.0,Mumbai,28462.0
Robert Lata,58.0,Delhi,
Matthew Bajaj,37.0,Delhi,
,35.0,Mumbai,55681.0
Vrinda Sanghvi,23.0,Mumbai,53398.0
Edhitha Dani,36.0,Delhi,
Jagvi Shan,36.0,Delhi,63656.0
Indali Bala,28.0,Delhi,
Bina Tara,23.0,,65111.0
Jagvi Hegde,27.0,Mumbai,
Aarini Raj,59.0,Mumbai,61768.0
Yashoda Aurora,21.0,Delhi,
Lipika Padmanabhan,58.0,Delhi,25659.0
Omaja Banerjee,47.0,Delhi,
Yoshita Boase,25.0,,54218.0
Robert Chakraborty,57.0,Delhi,
Veer Bahl,20.0,Delhi,86214.0
Qasim Khanna,60.0,,31008.0
Devika Hari,47.0,,87037.0
Yochana Johal,68.0,Delhi,
Ishaan Balay,60.0,,50107.0
Yochana Date,69.0,Mumbai,
Rudra Dhingra,46.0,Mumbai,58760.0
Yashodhara Narain,54.0,,96199.0
Qarin Bhatnagar,,Mumbai,26018.0
Udant Karan,27.0,Mumbai,
Vincent Handa,59.0,Delhi,
Zayyan Lad,,,94004.0
Dhriti Venkatesh,61.0,Mumbai,
,21.0,Mumbai,
Aishani Sridhar,33.0,Delhi,
Siddharth Pandya,28.0,Delhi,30745.0
Panini Sha,69.0,,40545.0
Gautam Sabharwal,38.0,Mumbai,39122.0
Saumya Kibe,55.0,Mumbai,77001.0
Faras Trivedi,58.0,Mumbai,
Garima Goyal,45.0,Delhi,59097.0
Eshana Handa,59.0,Delhi,24522.0
Kashish Sankaran,43.0,Mumbai,50606.0
Vedant Nagar,,Mumbai,43642.0
Omkaar Khalsa,49.0,,57142.0
Zayan Parekh,23.0,,
Aarini Kar,48.0,,
,34.0,,
,38.0,Mumbai,93656.0
Orinder Mody,35.0,Mumbai,
Bachittar Dhar,48.0,,50844.0
Raksha Dutta,40.0,,
Mugdha Thakkar,68.0,Mumbai,
,61.0,Delhi,32546.0
Nihal Baral,55.0,Mumbai,
Eshana Wagle,19.0,Mumbai,
Guneet Sami,19.0,,52342.0
Abha Choudhary,49.0,,
Tanish Sachdeva,30.0,Mumbai,
Anirudh Bera,25.0,Delhi,27460.0
Hemangini Arya,65.0,Delhi,72976.0
Vasudha Sampath,27.0,,
Ridhi Kumar,31.0,Delhi,21212.0
Pratyush Bose,49.0,,80821.0
Devika Sundaram,35.0,Mumbai,72917.0
Balvan Hegde,34.0,,
,18.0,Mumbai,
Rachit Vora,59.0,,
Idika Hora,61.0,Delhi,67686.0
,40.0,Delhi,97162.0
Qadim Bains,52.0,Delhi,
Udant Suresh,,Mumbai,
Bina Gera,23.0,,
,62.0,Delhi,
Dhriti Sachdeva,51.0,,
,,Mumbai,
Upasna Vala,37.0,Mumbai,
Abha Agate,65.0,,
Lekha Saini,29.0,,
Nitara Bandi,,Mumbai,
Anthony Comar,54.0,Delhi,24269.0
Nirja Narayan,49.0,Mumbai,
Qarin Sura,22.0,Delhi,24777.0
Triveni Nayar,68.0,,
Aishani Narula,29.0,,33054.0
Mohini Sinha,29.0,Mumbai,
,38.0,Delhi,
Mitali Loyal,18.0,Mumbai,94803.0
Finn Yadav,56.0,Delhi,
Arunima Mann,66.0,,
Mitesh Karpe,50.0,Delhi,
Tanmayi Pillai,23.0,Delhi,
Edhitha Khurana,48.0,Mumbai,
Charvi Nagar,54.0,,
Vyanjana Varty,18.0,Mumbai,30978.0
Faqid Krishna,31.0,,
Warda Badal,59.0,Delhi,39783.0
Yachana Nagar,18.0,Mumbai,
Divya Apte,24.0,Mumbai,99676.0
Harita Khanna,,Delhi,59872.0
Panini Rana,,Mumbai,
Nidra Sarin,53.0,Delhi,
Riya Shenoy,26.0,Delhi,85201.0
Tristan Das,39.0,Delhi,99406.0
Yoshita Shanker,45.0,Mumbai,84979.0
Kritika Tandon,61.0,Mumbai,94872.0
Logan Prabhakar,53.0,,77687.0
Ikbal Keer,56.0,Mumbai,
Kala Pau,19.0,,76447.0
Banjeet Lal,69.0,Delhi,46844.0
Mitesh Merchant,23.0,Mumbai,
,62.0,Delhi,
Balendra Menon,64.0,,23806.0
Yashodhara Khurana,59.0,Delhi,
Neelima Anne,31.0,Mumbai,73422.0
Zaitra Om,,Mumbai,29763.0
Ekbal Kalita,43.0,Mumbai,30040.0
Arya Tara,67.0,,
Ishanvi Agarwal,20.0,Mumbai,
Rehaan Panchal,55.0,Delhi,
Vasatika Hayre,70.0,Mumbai,
Netra Sekhon,,Delhi,
Warda Venkatesh,50.0,Delhi,
Ansh Kale,59.0,,
Ubika Palla,,Mumbai,
Tanay Bawa,62.0,Mumbai,
Caleb Jaggi,65.0,,70705.0
Simon Deshmukh,28.0,,39163.0
,70.0,Mumbai,30396.0
Anya Merchant,27.0,Mumbai,
Unnati Sarkar,32.0,Mumbai,
Dayamai Tiwari,66.0,Delhi,
Damini Chada,61.0,Mumbai,
Eiravati Sathe,55.0,Mumbai,
Aishani Venkataraman,65.0,,45893.0
Nachiket Kunda,31.0,Mumbai,
Prisha Bir,23.0,Delhi,
Adweta Ahluwalia,33.0,,
Theodore Kari,43.0,Delhi,62613.0
Krisha Zacharia,,Delhi,
Wahab Andra,47.0,Delhi,85295.0
Indira Balakrishnan,51.0,Mumbai,60354.0
Darsh Ahluwalia,38.0,,30474.0
Abhimanyu Vohra,18.0,,
Warda Bhavsar,20.0,Mumbai,
Tanvi Muni,,,
Urmi Taneja,20.0,Delhi,
Aarna Kari,18.0,Delhi,
Victor Bera,20.0,,
Harini Majumdar,39.0,Mumbai,
Ojas Padmanabhan,69.0,,
Yoshita Jain,65.0,,
Avni Nazareth,70.0,,98905.0
Farhan Bajaj,64.0,,
Aayush Palla,49.0,,
Yashoda Divan,67.0,,
Oeshi Das,56.0,,
Balveer Sankaran,54.0,Delhi,
Ishani Parikh,54.0,,
Dipta Misra,41.0,Delhi,
Aachal Bajwa,63.0,,23495.0
Raagini Badami,18.0,,84540.0
Vidhi Memon,35.0,Mumbai,
Dhruv Narula,37.0,Delhi,26147.0
Anika Dubey,,Delhi,33810.0
Yauvani Murty,45.0,Mumbai,71125.0
Saksham Suri,65.0,Delhi,
Onkar Rajan,47.0,,65317.0
Jyoti Mittal,42.0,Delhi,
Naksh Natarajan,18.0,Mumbai,89039.0
Ikbal Arya,37.0,Delhi,33025.0
Alexander Patla,30.0,Delhi,
Gaurangi Raghavan,41.0,,
Chakrika Sahni,58.0,Mumbai,
,34.0,Mumbai,
,60.0,Mumbai,
Vincent Sani,37.0,Mumbai,30110.0
Qarin Baria,44.0,Mumbai,
,35.0,Delhi,80757.0
Fitan Ratti,65.0,Delhi,
Eesha Sekhon,46.0,Delhi,
Yuvraj Ram,,Mumbai,
Charita Karpe,,,83047.0
Wridesh Vala,68.0,Delhi,21122.0
Ekavir Agrawal,36.0,Mumbai,62294.0
Faqid Prashad,,,60183.0
Jacob Manne,28.0,Mumbai,
Bachittar More,43.0,Mumbai,
Jacob Nair,58.0,Delhi,
